"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1798529235101118682","Thu Jun 06 01:35:59 +0000 2024","4","Semoga teknologi AI yg dimiliki google dpt menelusuri hingga owner judi online. #DukungKominfoBerantasJudol","1798529235101118682","","","in","","0","0","4","https://x.com/AmandaWizzel/status/1798529235101118682","1594631833","AmandaWizzel"
"1800078977161400831","Mon Jun 10 08:14:06 +0000 2024","1","Buat julung kalinya syarikat kecerdasan buatan (AI) Fanvue menganjurkan pertandingan ratu cantik AI yang akan menilai model kepintaran buatan (AI) peserta dari aspek kecantikan pengaruh media sosial dan penggunaan teknologi tersebut oleh pencipta mereka. #SinarHarian https://t.co/6Ar7ieoa75","1800078977161400831","https://pbs.twimg.com/ext_tw_video_thumb/1800078868948340736/pu/img/KO5y6eJ8zx31bLTV.jpg","","in","Malaysia","0","0","0","https://x.com/SinarOnline/status/1800078977161400831","331383958","SinarOnline"
"1799290647943463375","Sat Jun 08 04:01:34 +0000 2024","13","Kecerdasan buatan atau yang kita sebut AI kini digadang-gadang menjadi suatu teknologi yang dapat membantu serta memudahkan kehidupan manusia. Google berupaya menghadirkan AI generatif untuk membangun infrastruktur hingga membantu masyarakat Indonesia untuk menemukan potensi https://t.co/bw0y0lffB1","1799290647943463375","https://pbs.twimg.com/ext_tw_video_thumb/1799279874840084480/pu/img/tcJSEkWu9bAruGJG.jpg","","in","Jakarta Capital Region","0","2","4","https://x.com/asumsico/status/1799290647943463375","829366551446818816","asumsico"
"1799817500219322577","Sun Jun 09 14:55:05 +0000 2024","572","dahsyat eh teknologi ai sekarang. senang betul buat video palsu untuk fitnah","1799817500219322577","","","in","","11","34","421","https://x.com/pedoqpop/status/1799817500219322577","921388628","pedoqpop"
"1798522261470941510","Thu Jun 06 01:08:16 +0000 2024","5","Menkominfo meyakini bhw AI yg akan digunakan utk memberantas judi online merupakan teknologi yg terkini. #DukungKominfoBerantasJudol https://t.co/WgtuN41dE4","1798522261470941510","https://pbs.twimg.com/media/GPWidx8bAAADdEj.jpg","","in","","1","3","4","https://x.com/AmandaWizzel/status/1798522261470941510","1594631833","AmandaWizzel"
"1799244092620292155","Sat Jun 08 01:18:47 +0000 2024","40","@DrEvaChaniago Menkes abal abal tuh dipikir teknologi AI sudah bisa menggantikan manusia. Kalo berpikir seperti itu kenapa presiden wapres dan para menterinya tidak digantikan saja dengan AI? Dungu ya dungu tapi jangan ditularkan ke orang lain.","1799249684290302219","","DrEvaChaniago","in","","0","2","4","https://x.com/darnanto/status/1799249684290302219","68855713","darnanto"
"1798522351170306471","Thu Jun 06 01:08:38 +0000 2024","7","Pertemuan antara Menkominfo dengan Google untuk membahas komitmen Google memanfaatkan teknologi AI dalam memberantas judi online. #DukungKominfoBerantasJudol https://t.co/FNqemkMce5","1798522351170306471","https://pbs.twimg.com/media/GPWii-qbQAARB5Y.jpg","","in","Makassar, Indonesia","1","1","6","https://x.com/_abproject/status/1798522351170306471","1317427230687907840","_abproject"
"1797184558045274209","Sun Jun 02 08:32:43 +0000 2024","9","Sinergi antara AI dan blockchain membentuk kembali industri dan merevolusi cara kita berinteraksi dengan teknologi. Nantikan perkembangan inovatif! #AI #JazDID https://t.co/NCIEXdieJk","1797184558045274209","https://pbs.twimg.com/media/GPDh09ObMAARQfu.jpg","","in","","0","0","1","https://x.com/raca3indo/status/1797184558045274209","1585230490583601154","raca3indo"
"1798525571972104235","Thu Jun 06 01:21:26 +0000 2024","7","Pemanfaatan teknologi AI dalam memberantas judi online sudah sejalan dengan fokus Google. #DukungKominfoBerantasJudol https://t.co/jBlKmzk45E","1798525571972104235","https://pbs.twimg.com/media/GPWlecPawAAv3Lh.jpg","","in","Makassar, Indonesia","3","1","4","https://x.com/_abproject/status/1798525571972104235","1317427230687907840","_abproject"
"1798646687818473585","Thu Jun 06 09:22:42 +0000 2024","2","Google dgn teknologi canggih yg bernama artificial intelegence (AI). Semoga dpt menelusuri hingga pihak owner judi online. Di saat itulah Kemenkominfo men-take down websitenya memblokir rekeningnya dan mempolisikan owner-nya. #DukungKominfoBerantasJudol https://t.co/vHsRv9i5Vy","1798646687818473585","https://pbs.twimg.com/ext_tw_video_thumb/1798646457853206528/pu/img/cbFdT8pTmGVpmE6e.jpg","","in","","0","0","3","https://x.com/Rohayat91/status/1798646687818473585","1497267560987127810","Rohayat91"
"1798526084776157440","Thu Jun 06 01:23:28 +0000 2024","7","Berantas judi online dengan mengunakan teknologi AI bersama Google. #DukungKominfoBerantasJudol https://t.co/ZiKm9Rdd9M","1798526084776157440","https://pbs.twimg.com/media/GPWl8VkaoAAECd2.jpg","","in","Jateng Indonesia 🇮🇩","1","2","6","https://x.com/EndahYulie06/status/1798526084776157440","1574771630496423937","EndahYulie06"
"1800114254110212311","Mon Jun 10 10:34:18 +0000 2024","0","Pameran ini menjadi daya tarik bagi anak-anak muda yang menyukai K-Pop banyak spot ekshibisi dari 69 idol group yang menyenangkan dan bisa mencoba berbagai fitur teknologi AI serta beragam spot foto menarik. More info klik https://t.co/qiWH94HxmP #EnergizingYou https://t.co/lM35qPTF8p","1800114257327174122","https://pbs.twimg.com/media/GPtID5PbMAAWsnY.jpg","pertamina","in","Jakarta, Indonesia","0","0","0","https://x.com/pertamina/status/1800114257327174122","171741891","pertamina"
"1799313408015376597","Sat Jun 08 05:32:00 +0000 2024","3","Kenapa orang2 terlalu percaya sama teknologi buatan sih? Kek otak manusia kan tetep yg utama? AI tu dipakai buat membantu bukan jadi yg utama. Semua itu tetep perlu pemeriksaan fisik dan anamnesa buat peneguhan diagnosa. Siapa yg bisa melakukannya dg baik? Ya dokter.","1799313408015376597","","","in","","0","1","1","https://x.com/cokoretocodisco/status/1799313408015376597","1479733015425142788","cokoretocodisco"
"1798617466912047378","Thu Jun 06 07:26:35 +0000 2024","6","Google punya teknologi canggih yang bernama artificial intelegence (AI). Semoga AI ini dapat menelusuri hingga pihak owner judi online. Di saat itulah Kemenkominfo men-take down websitenya memblokir rekeningnya dan mempolisikan owner-nya. #DukungKominfoBerantasJudol https://t.co/PFDvLzJOWB","1798617466912047378","https://pbs.twimg.com/media/GPX5Df_bcAAnHXH.jpg","","in","@picknava","0","1","7","https://x.com/Rumahsinggah78/status/1798617466912047378","1679312837330739201","Rumahsinggah78"
"1799199696118026486","Fri Jun 07 22:00:09 +0000 2024","3"," Penggunaan teknologi AI mesti diterapkan dengan nilai dan ilmu Islam PM https://t.co/vhcKYin0Em https://t.co/5xWqhQ2Cjw","1799199696118026486","https://pbs.twimg.com/media/GPgKlZQaIAA4_-6.jpg","","in","","0","0","2","https://x.com/warta_my/status/1799199696118026486","1772223857581264896","warta_my"
"1797095667778883635","Sun Jun 02 02:39:30 +0000 2024","3","Setelah lihat kurikulum di Bangkit sayang rasanya kalau melewatkan kesempatan ini Paket super lengkap ini hanya untuk kamu Keterampilan Teknologi (dilengkapi materi AI) Kecakapan Personal Bahasa Inggris Segera daftar di https://t.co/ZiX5b5RYxh #Bangkit2024Batch2 https://t.co/b6vHUKkOCR","1797095667778883635","https://pbs.twimg.com/media/GPCQ_ILakAAU6Q2.jpg","","in","Jawa Barat","0","1","0","https://x.com/unpad/status/1797095667778883635","51010742","unpad"
"1797284443373068369","Sun Jun 02 15:09:37 +0000 2024","3","Merayakan Hari Tubuh dan Darah Kristus di Seminari Menengah Christus Sacerdos Pematang Siantar. + sambil mengajar tentang pemanfaatan teknologi digital dan AI ke &gt; 130 siswa/seminaris. https://t.co/1oXIVoXnR2","1797284443373068369","https://pbs.twimg.com/media/GPE8p-bXEAAF8Sa.jpg","","in","Indonesia","0","0","0","https://x.com/oomdamar/status/1797284443373068369","1668975121296662528","oomdamar"
"1799320457055027298","Sat Jun 08 06:00:01 +0000 2024","15","Kecanggihan teknologi kecerdasan buatan atau artificial intelligence (AI) semakin berkembang. https://t.co/4aHnhN1HG4","1799320457055027298","https://pbs.twimg.com/media/GPgSei1bEAAGo3u.jpg","","in","Jakarta","0","0","2","https://x.com/HukumOnline/status/1799320457055027298","125297822","HukumOnline"
"1794669808233181458","Sun May 26 10:00:00 +0000 2024","4","Beberapa tahun mendatang Augmented Reality dan Virtual Reality akan menggantikan peran smartphone dengan dukungan Artificial Intelligence.Penasaran teknologi apa saja yang jadi pengganti Smartphone di masa depan? Simak video berikut ini! #detikinet #teknologi #AR #VR #AI https://t.co/qErll6ue77","1794669808233181458","https://pbs.twimg.com/ext_tw_video_thumb/1792461063621074944/pu/img/J2Yn2zu-WUqJIiK-.jpg","","in","Jakarta, Indonesia","0","0","0","https://x.com/detikinet/status/1794669808233181458","135815019","detikinet"
"1798524815865004272","Thu Jun 06 01:18:25 +0000 2024","10","Google dgn teknologi canggih yg bernama artificial intelegence (AI). Semoga dpt menelusuri hingga pihak owner judi online. Di saat itulah Kemenkominfo men-take down websitenya memblokir rekeningnya dan mempolisikan owner-nya. #DukungKominfoBerantasJudol https://t.co/gkmDwXpL7L https://t.co/hmwXWJrZrE","1798524815865004272","https://pbs.twimg.com/media/GPWkybpaoAAWbJb.jpg","","in","Jateng Indonesia 🇮🇩","0","1","11","https://x.com/EndahYulie06/status/1798524815865004272","1574771630496423937","EndahYulie06"
"1799418774271205453","Sat Jun 08 12:30:42 +0000 2024","3","Ketika Drone dikasih teknologi AI. https://t.co/Rvjawt56Ri","1799418774271205453","https://pbs.twimg.com/ext_tw_video_thumb/1799418748451061760/pu/img/M8BVehePEGtYzfBX.jpg","","in","Malang, Jawa Timur","0","4","0","https://x.com/aryadega/status/1799418774271205453","49050128","aryadega"
"1798523242564800749","Thu Jun 06 01:12:10 +0000 2024","8","#DukungKominfoBerantasJudol Pertemuan akan di lakukan oleh Kominfo bersama Google untuk memanfaatkan teknologi AI dalam memberantas Judi Online. https://t.co/sV772qZqlF","1798523242564800749","https://pbs.twimg.com/media/GPWjW6gb0AACiY8.jpg","","in","Jateng Indonesia 🇮🇩","0","2","8","https://x.com/EndahYulie06/status/1798523242564800749","1574771630496423937","EndahYulie06"
"1798527221809979629","Thu Jun 06 01:27:59 +0000 2024","9","Langkah Kominfo menggandeng Google utk memberantas judi online merupakan langkah bagus Semoga teknologi AI dpt menelusuri hingga pihak owner Judi online. #DukungKominfoBerantasJudol https://t.co/CE4e8Wh6eo","1798527221809979629","https://pbs.twimg.com/media/GPWm-h1aEAARVNU.jpg","","in","","1","1","9","https://x.com/AmandaWizzel/status/1798527221809979629","1594631833","AmandaWizzel"
"1798941894078292162","Fri Jun 07 04:55:44 +0000 2024","14","STOP NGEMIS LIKE! Gw tahu ini AI tapi kl mau bawa agama jangan seenak jidat sampe pengen dapat ribuan like banyak karena ngemis spam like Lu kira bagus apa?! Ini para Boomer atau Bot kl megang Teknologi ujung-ujungnya posting Gajelas begini Tol*l bngt yang ngemis like https://t.co/DDOfBGPjWV","1798941894078292162","https://pbs.twimg.com/media/GPcgHmRa8AAnXOn.jpg","","in","DKI Jakarta, Indonesia","0","2","2","https://x.com/Supernova9810/status/1798941894078292162","1418639226443157507","Supernova9810"
"1717443962934554692","Thu Oct 26 07:32:03 +0000 2023","2772","Sebaiknya hati2 menyebarkan hoax @FurqanIbr64677 karena video tsb adalah video AI Generated yg aslinya dismbil dari video pidato @jokowi di USINDO ini. Pak @ListyoSigitP @ahriesonta @CCICPolri mohon untuk mulai waspada terkait hoax dgn memanfaatkan teknologi AI. Serem ini. https://t.co/Roijq4m0E9","1717443962934554692","https://pbs.twimg.com/ext_tw_video_thumb/1717443877999980544/pu/img/pe3f6IsK4mS2aMg8.jpg","","in","Indonesia","126","272","909","https://x.com/PartaiSocmed/status/1717443962934554692","869327120","PartaiSocmed"
"1798526337768194233","Thu Jun 06 01:24:28 +0000 2024","5","Google merupakan bentuk partisipasinya dalam program pemerintah termasuk pemberantasan judi online dengan teknologi AI. #DukungKominfoBerantasJudol https://t.co/XThJpGfY30","1798526337768194233","https://pbs.twimg.com/media/GPWmLFVb0AEyw2D.jpg","","in","Jateng Indonesia 🇮🇩","0","0","5","https://x.com/EndahYulie06/status/1798526337768194233","1574771630496423937","EndahYulie06"
"1798520961777693087","Thu Jun 06 01:03:06 +0000 2024","7","Menkominfo Budi Arie Setiadi siapkan pertemuan dgn google utk berantas judi online dgn teknologi AI nya. #DukungKominfoBerantasJudol https://t.co/41u6ueZxSu","1798520961777693087","https://pbs.twimg.com/media/GPWhSJZa8AAo6w2.jpg","","in","","2","2","5","https://x.com/AmandaWizzel/status/1798520961777693087","1594631833","AmandaWizzel"
"1797963905823891899","Tue Jun 04 12:09:34 +0000 2024","19","Tentang pelaburan pusat data &amp; program lanjutan AI oleh Google dengan nilai RM9.4 bilion YBM @rafiziramli menyatakan ianya teknologi terkini &amp; bermanfaat kepada kelompok perniagaan dari segi membesarkan skala operasi sekaligus mencipta ekonomi perkongsian dengan tenaga bersih. https://t.co/s7Y7H5HjM8","1797963905823891899","https://pbs.twimg.com/media/GPOmpNIboAA8X3f.jpg","","in","Malaysia","0","0","1","https://x.com/mysrtmz/status/1797963905823891899","1192118395908411392","mysrtmz"
"1797414082481623478","Sun Jun 02 23:44:46 +0000 2024","15","Adopsi teknologi AI meminimalisir risiko kesalahan manusia untuk mencapai tingkat produktivitas &amp; akurasi yg tinggi. Tentu saja digitalisasi proses pembebasan bea cukai ini sangat berguna untuk industri logistik atau freight forwarding. ___ Indah G Tanggerang KM 18 Sponge https://t.co/6ThdRUAj93","1797414082481623478","https://pbs.twimg.com/media/GPGylBVaUAAj9FW.jpg","","in","Indonesia","1","1","16","https://x.com/Saodah1234/status/1797414082481623478","1272953532535062529","Saodah1234"
"1797416617837772979","Sun Jun 02 23:54:50 +0000 2024","16","Jaman semakin modern Teknologi semakin canggih Dg menggunakan sistem CEISA dan INSW Perusahaan rintisan Fr8co jebolan SSI batch ketujuh menghadirkan teknologi AI untuk otomatisasi entri data dalam proses bea cukai. ___ Indah G Tangerang KM 18 Wangi Access by KAI iPhone 15 Bocah https://t.co/SjSmLs7XYM","1797416617837772979","https://pbs.twimg.com/media/GPG043jaMAAMNb2.jpg","","in","Nusantara","1","1","13","https://x.com/colorhejo_/status/1797416617837772979","992182146","colorhejo_"
"1795055118242476366","Mon May 27 11:31:05 +0000 2024","2"," Video Dokter Richard Berisi Ajakan Bergabung di Situs Judi Online Faktanya video tersebut merupakan hasil manipulasi dengan memakai teknologi AI ... https://t.co/ffheu0sSrk","1795055118242476366","https://pbs.twimg.com/media/GOlRErzaUAA_tOE.jpg","","in","Jakarta Pusat, DKI Jakarta","0","2","0","https://x.com/TurnBackHoax/status/1795055118242476366","803432630121218048","TurnBackHoax"
"1798521703934615760","Thu Jun 06 01:06:03 +0000 2024","5","Menkominfo Budi Arie yakin AI yg digunakan untuk memerangi judi online itu merupakan teknologi yg terkini. #DukungKominfoBerantasJudol https://t.co/4V8R0nDzmn","1798521703934615760","https://pbs.twimg.com/media/GPWh9EjbUAE3LCj.jpg","","in","","1","0","4","https://x.com/Dheviwahyuni/status/1798521703934615760","1450282758","Dheviwahyuni"
"1798676159733129344","Thu Jun 06 11:19:48 +0000 2024","6","AVPN AIオポチュニティファンドに関する記事 https://t.co/d0rFiy0KN3 https://t.co/YMt0MjF1Q3","1798676159733129344","https://pbs.twimg.com/media/GPYubuyaIAAIK1O.jpg","","ja","家は白のハイエース","0","0","0","https://x.com/sada_ikawa/status/1798676159733129344","876197996831965184","sada_ikawa"
"1795010736608948463","Mon May 27 08:34:43 +0000 2024","0"," Hotman Paris dan Raffi Ahmad Berikan Rekomendasi Situs Judi Online Faktanya video tersebut merupakan hasil manipulasi dengan memakai teknologi AI untuk mengubah suara Hotman Paris dan Raffi Ahmad ... https://t.co/hFcUJlbVjO","1795010736608948463","https://pbs.twimg.com/media/GOkorOZbQAAClZv.jpg","","in","Jakarta Pusat, DKI Jakarta","0","1","0","https://x.com/TurnBackHoax/status/1795010736608948463","803432630121218048","TurnBackHoax"
"1799278932744683918","Sat Jun 08 03:15:01 +0000 2024","0","Contoh pemanfaatan teknologi AI di sektor perbankan Indonesia - https://t.co/YZ0EvCtvSl https://t.co/g3svXo0UGP","1799278932744683918","https://pbs.twimg.com/media/GPhSp1ZWIAA-CrF.jpg","","in","Jakarta, Indonesia","0","0","0","https://x.com/InfoKomputer/status/1799278932744683918","59357428","InfoKomputer"
"1799240478732497042","Sat Jun 08 00:42:13 +0000 2024","25","Paham dasar keilmuan medis &amp; teknologi A dan terpenuhi aja dulu soal etika penggunaan AI dalam bidang kesehatan. Jangan sekadar AIUEO aja. https://t.co/QMBoB81IsG","1799240478732497042","https://pbs.twimg.com/media/GPgvrksbgAADSSR.png","","in","Indonesia","0","1","8","https://x.com/dokterparu/status/1799240478732497042","1335980312","dokterparu"
"1797868867106312498","Tue Jun 04 05:51:55 +0000 2024","27"," RACA secara resmi meluncurkan RACA AI RACA AI dirancang untuk secara langsung mengakomodasi pengguna AI Non-Blockchain dengan GPU dunia berdasarkan sistem operasi cloud dan teknologi container menyediakan sumber daya komputasi bare metal. Lebih detailnya https://t.co/Ug6bZcP7XE","1797868867106312498","https://pbs.twimg.com/media/GPNQNA2a8AA8IeU.jpg","","in","","0","2","4","https://x.com/raca3indo/status/1797868867106312498","1585230490583601154","raca3indo"
"1797901308323922024","Tue Jun 04 08:00:49 +0000 2024","7","#RilisSehat Teknologi AI Peluang Besar Tingkatkan Layanan Kesehatan @KemenkesRI https://t.co/1y4klVofw2 https://t.co/Jcvd0bj2jr","1797901308323922024","https://pbs.twimg.com/media/GPNtsAJboAEjG7r.jpg","","in","Jakarta, Indonesia","0","1","3","https://x.com/KemenkesRI/status/1797901308323922024","161236190","KemenkesRI"
"1795433102464123086","Tue May 28 12:33:03 +0000 2024","6","Dengan teknologi AI sekarang dah mudah &amp; jimat nak ada official model untuk buat any campaign marketing. Bayangkan setiap kempen marketing model muka sama tapi boleh customize character dll... Ini function consistent character Nak belajar ? Tengok 1st thread https://t.co/7cAeiEKIfK","1795433102464123086","https://pbs.twimg.com/media/GOqo4vFbEAEkdTP.jpg","","in","Info / Freebies 👉🏻","1","1","0","https://x.com/hazrilhafiz11/status/1795433102464123086","135585356","hazrilhafiz11"
"1797106004775375036","Sun Jun 02 03:20:34 +0000 2024","5","[VIDEO] Menyala Indonesia Bikin Kapal Selam Teknologi AI Tanpa Bantuan Negara Asing https://t.co/lg0Y9KmUfT #youtube https://t.co/Aiv4AAUrdw","1797106004775375036","https://pbs.twimg.com/media/GPCaY2mbgAAv2_8.jpg","","in","","0","0","2","https://x.com/VIVAcoid/status/1797106004775375036","41730943","VIVAcoid"
"1798185472633573493","Wed Jun 05 02:50:00 +0000 2024","60","KECERDASAN BUATAN | Personaliti radio yang dijana teknologi kecerdasan buatan atau artificial intelligence (AI) bertugas di Fly FM DJ Aina menerima Anugerah Penyiaran Asia Pasifik 2024 di Singapura baru-baru ini. https://t.co/KjzYyqFKYV","1798185472633573493","https://pbs.twimg.com/media/GPRwJCPW0AA-Q07.jpg","","in","Sri Pentas, Bandar Utama","0","3","14","https://x.com/BuletinTV3/status/1798185472633573493","155432431","BuletinTV3"
"1797866427397095714","Tue Jun 04 05:42:13 +0000 2024","24","Siaran Pers No. 385/HM/KOMINFO/06/2024 tentang Kembangkan AI Menteri Budi Arie Tekankan Transfer Teknologi dan Pengetahuan https://t.co/oRjlpkgSSv https://t.co/0v998S7d7H","1797866427397095714","https://pbs.twimg.com/media/GPNN_QuasAAKUwC.jpg","","in","Jakarta Indonesia","0","0","1","https://x.com/kemkominfo/status/1797866427397095714","177848697","kemkominfo"
"1800064816545243394","Mon Jun 10 07:17:50 +0000 2024","0","Kick-Off BUMN AI Center of Excellence BRI Kenalkan Sejumlah Inovasi Teknologi AI #BRInovasi #reqread https://t.co/WRNWPny7Z2","1800064816545243394","","","in","","0","1","0","https://x.com/sidevanpratama/status/1800064816545243394","1717840804813930496","sidevanpratama"
"1800064830612873349","Mon Jun 10 07:17:53 +0000 2024","0","Kick-Off BUMN AI Center of Excellence BRI Kenalkan Sejumlah Inovasi Teknologi AI #BRInovasi #reqread https://t.co/y4V2DSIEY5","1800064830612873349","","","in","","0","1","0","https://x.com/wulansantiq/status/1800064830612873349","1717840075533500416","wulansantiq"
"1800064810450894864","Mon Jun 10 07:17:49 +0000 2024","0","Kick-Off BUMN AI Center of Excellence BRI Kenalkan Sejumlah Inovasi Teknologi AI #BRInovasi #reqread https://t.co/3jww7eb3HT","1800064810450894864","","","in","","0","1","0","https://x.com/rositrakmad/status/1800064810450894864","1717875655524921344","rositrakmad"
"1798389528186798334","Wed Jun 05 16:20:59 +0000 2024","2","Justeru beliau menggalakkan semua ahli PUSPANITA untuk memanfaatkan pelbagai sumber dan peluang yang ada seperti kemajuan teknologi terutamanya dalam bidang ekonomi digital dan Kecerdasan Buatan (AI) bakat-bakat tempatan dan dunia tanpa sempadan. https://t.co/GFkpbKzjiR","1798389563767042289","https://pbs.twimg.com/media/GPUpxQcbMAA1oTG.jpg","jpmgov_","in","","0","1","1","https://x.com/jpmgov_/status/1798389563767042289","2162968219","jpmgov_"
"1800064822790570247","Mon Jun 10 07:17:51 +0000 2024","0","Kick-Off BUMN AI Center of Excellence BRI Kenalkan Sejumlah Inovasi Teknologi AI #BRInovasi #reqread https://t.co/Jd7rDjjeDO","1800064822790570247","","","in","","0","1","0","https://x.com/tikusumak/status/1800064822790570247","1717875199427911680","tikusumak"
"1794948405283983435","Mon May 27 04:27:03 +0000 2024","192","Ini metafor yang baik utk menggambarkan penggunaan AI oleh kerajaan Malaysia: Isu yang boleh diselesaikan dengan mudah &amp; murah dgn kaedah biasa nk jugak susah payah guna teknologi yg lagi mahal &amp; kurang cekap. Mcm guna hos gen AI kaku masa Raya padahal boleh je guna green screen","1794948405283983435","","","in","","0","6","107","https://x.com/adifitri33/status/1794948405283983435","2731889550","adifitri33"
"1797882225247027424","Tue Jun 04 06:45:00 +0000 2024","2","Undang-undang bagi mengawal selia penggunaan teknologi kecerdasan buatan (AI) untuk mengekang penyalahgunaan teknologi berkenaan bagi tujuan jenayah perlu disegerakan - Anggota @MCMC_RASMI https://t.co/triDfNjp0X https://t.co/hv7oPE3Hwe","1797882225247027424","https://pbs.twimg.com/media/GPNQHJcaEAAsq8m.jpg","","in","Malaysia","0","0","1","https://x.com/Bernama_Radio/status/1797882225247027424","43856742","Bernama_Radio"
