"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1792765213655331016","Tue May 21 03:51:49 +0000 2024","3","Terdapat kekecohan apabila teknologi kecerdasan buatan (AI) digunakan untuk meniru suara dan wajah selebriti bagi melariskan produk seperti yang berlaku kepada Datuk Seri Siti Nurhaliza dan Datuk Aaron Aziz yang 'dilihat' menjual seluar dalam di media sosial. #SemasaNewsMY https://t.co/VUqdPtrgXx","1792765213655331016","https://pbs.twimg.com/media/GOEudSNbgAAH1-i.jpg","","in","","1","1","3","https://x.com/SemasaNewsMY/status/1792765213655331016","1763111543020101632","SemasaNewsMY"
"1795338979950330155","Tue May 28 06:19:03 +0000 2024","1","Di era saat ini yang berpusat pada kecerdasan buatan (AI) kekuatan komputasi telah menjadi kekuatan pendorong penting bagi kemajuan AI. Ketika berbagai platform meluncurkan berbagai model berskala besar permintaan akan kekuatan komputasi dalam fase pelatihan dan penerapan https://t.co/0eCsirvm12","1795338979950330155","https://pbs.twimg.com/media/GOpTSEObwAAUAbE.png","","in","Indonesia","0","0","0","https://x.com/xfa_ai/status/1795338979950330155","1719251578539139072","xfa_ai"
"1793918790696358352","Fri May 24 08:15:43 +0000 2024","1","Portal My-AI yang merupakan portal nasional pertama dalam talian mengandungi sumber dan isu-isu kecerdasan buatan (AI) dilancar secara rasminya hari ini. https://t.co/uM2BAhARbB 'Yang sahih di Berita RTM' #RTM #BeritaRTM #MalaysiaMADANI https://t.co/GPm4dGWsox","1793918790696358352","https://pbs.twimg.com/media/GOVHoUdaUAAszdF.jpg","","in","","0","0","2","https://x.com/beritartm/status/1793918790696358352","704725700","beritartm"
"1790377220629778824","Tue May 14 13:42:47 +0000 2024","57"," Affirmative no! - PM Anwar Pastinya tidak! Pastinya tidak untuk kasino lagi dalam negara kita. TIDAK PERLU! Kita yakin dengan 3 bidang ini untuk pacu pertumbuhan ekonomi negara: 1. Transformasi Digital 2. Peralihan Tenaga 3. Kecerdasan Buatan(AI) Ingat 3 bidang ini https://t.co/lWmpZl6OiW","1790377220629778824","https://pbs.twimg.com/media/GNiyl_eW8AA1bs0.jpg","","in","Malaysia","1","0","10","https://x.com/mysrtmz/status/1790377220629778824","1192118395908411392","mysrtmz"
"1792716101136404489","Tue May 21 00:36:40 +0000 2024","49","Berikut merupakan empat teras ekosistem teknologi kecerdasan buatan AI. Rujuk pautan AI Untuk Rakyat https://t.co/eDKkd084gi. untuk maklumat lanjut. #MalaysiaMADANI #JabatanPenerangan https://t.co/aLI09b8QJc","1792716101136404489","https://pbs.twimg.com/media/GOEByZ4akAE1N17.jpg","","in","Wilayah Persekutuan Putrajaya","7","1","37","https://x.com/JPenerangan/status/1792716101136404489","114914506","JPenerangan"
"1788752443398029669","Fri May 10 02:06:30 +0000 2024","7","Paul Biggar pengasas Tech for Palestine dari New York AS mengungkap melalui wawancara dengan Press TV bahwa WhatsApp didakwa bekerjasama dengan program kecerdasan buatan (AI) Israel seperti Lavender Where's Daddy untuk menyasarkan individu yang dicurigai sebagai pejuang Hamas https://t.co/rxw3lmEE9s","1788752443398029669","https://pbs.twimg.com/media/GNLsxNXaoAAoSfY.jpg","","in","","0","2","7","https://x.com/MySamudera/status/1788752443398029669","1349585522042183681","MySamudera"
"1789161089332375653","Sat May 11 05:10:19 +0000 2024","45","BINA EKOSISTEM AI SEGERAKAN RENCANA PENDEKATAN PENDIDIKAN YAB Datuk Seri Anwar Ibrahim Perdana Menteri 1. Perdana Menteri Datuk Seri Anwar Ibrahim menggesa semua pihak termasuk di peringkat universiti untuk membina dan memperkukuhkan ekosistem kecerdasan buatan (AI). https://t.co/ZAeALvtIiT","1789161089332375653","https://pbs.twimg.com/media/GNRghekboAAbanu.jpg","","in","Putrajaya Federal Territory","1","4","20","https://x.com/dccomm_gov/status/1789161089332375653","1369132837002121217","dccomm_gov"
"1793893634041114691","Fri May 24 06:35:45 +0000 2024","3","YB Dato' Haji Mohammad Yusof Apdal Timbalan Menteri Sains Teknologi dan Inovasi hari ini melancarkan Portal MY-AI di MIMOS Berhad. Portal MY-AI adalah sebuah portal nasional pertama dalam talian mengenai sumber dan isu-isu kecerdasan buatan atau Artificial Intelligence (AI). https://t.co/vNjzCMWMhX","1793893634041114691","https://pbs.twimg.com/media/GOUv6x0bYAA7A5B.jpg","","in","Wilayah Persekutuan Putrajaya,","0","2","3","https://x.com/officialmosti/status/1793893634041114691","557466837","officialmosti"
"1789479616614465954","Sun May 12 02:16:02 +0000 2024","71","Berikut merupakan strategi Apple terhadap Kecerdasan Buatan (AI). - Model bahasa besar (LLM) pada peranti [dalaman] - LLM awan (cloud) [dalaman] - Chatbot [Open AI kemungkinan Google] Sumber : Mark Gurman https://t.co/5RFkM8IfES","1789479616614465954","https://pbs.twimg.com/media/GNWCOkaaMAAP_6J.jpg","","in","Elmina City","0","2","9","https://x.com/XavierNaxa/status/1789479616614465954","3286689331","XavierNaxa"
"1792554322166943825","Mon May 20 13:53:49 +0000 2024","3","*Wajah Para Pahlawan Nasional* Versi AI - Artificial Intelligence Kecerdasan Buatan Komputer Hari Kebangkitan Nasional Ultah ke 116 Boedi Oetomo 20 Mei 1908 - 20 Mei 2024 https://t.co/cadRQFDGj2","1792554322166943825","https://pbs.twimg.com/ext_tw_video_thumb/1792554119355617280/pu/img/2d49PeeOkQhmI7K9.jpg","","in","Jakarta","0","0","1","https://x.com/yan_widjaya/status/1792554322166943825","1575338724","yan_widjaya"
"1788497672472846844","Thu May 09 09:14:08 +0000 2024","9","[VIDEO] Kementerian Pendidikan Tinggi (KPT) dengan kerjasama Universiti Teknologi Malaysia (UTM) akan menubuhkan Fakulti Kecerdasan Buatan (FAI) yang pertama di Malaysia sebagai salah satu daripada usaha memenuhi keperluan kontemporari AI negara. https://t.co/cz9hpaSdK3","1788497672472846844","https://pbs.twimg.com/ext_tw_video_thumb/1788497614629130241/pu/img/uvzKVrfJstI51tUF.jpg","","in","Putrajaya Federal Territory","0","1","3","https://x.com/MOHEOfficial/status/1788497672472846844","3269551369","MOHEOfficial"
"1793104076554780957","Wed May 22 02:18:20 +0000 2024","8","[INFOGRAFIK] PENDIDIKAN TVET &amp; KECERDASAN BUATAN (AI) BANTU LAHIRKAN LEBIH RAMAI BAKAT BERKEMAHIRAN TINGGI Bagi melahirkan lebih ramai bakat tempatan berkemahiran di kalangan anak muda kita juga telah laksanakan kerjasama dengan gergasi industri dalam menstruktur semula https://t.co/36GiErwmNi","1793104076554780957","https://pbs.twimg.com/media/GOJipsRaoAERn8g.jpg","","in","Putrajaya Federal Territory","1","1","1","https://x.com/MOHEOfficial/status/1793104076554780957","3269551369","MOHEOfficial"
"1793344222051160253","Wed May 22 18:12:35 +0000 2024","7","Nvidia mendorong Kenaikan Pasar Saham Rekor Tertinggi US$2 triliun: Saham-saham AS melonjak pada hari Kamis melampaui rekor tertinggi didorong oleh laba besar dari perusahaan kecerdasan buatan Nvidia (NVDA). - https://t.co/erEKXzzOgK https://t.co/DiB8vkEA6r","1793344222051160253","https://pbs.twimg.com/media/GOM9EPCbkAAHqqD.jpg","","in","Jakarta,Indonesia","0","0","0","https://x.com/GonewsGroupID/status/1793344222051160253","1726365698438635520","GonewsGroupID"
"1788196780699705579","Wed May 08 13:18:30 +0000 2024","10","Bunga muka kucing tidak wujud Menggunakan teknologi kecerdasan buatan (AI) penipu atau 'scammers' dikesan menjual benih pokok bunga berwajah kucing yang sebenarnya tidak wujud. Benih tumbuhan diberi nama seperti 'Cats Eye Dazzle' itu dijual di pelbagai platform e-dagang https://t.co/ugrGcBBiOS","1788196780699705579","https://pbs.twimg.com/ext_tw_video_thumb/1788196735292219392/pu/img/IWU5SuZ0ftYNI4Py.jpg","","in","Malaysia","0","1","1","https://x.com/SinarOnline/status/1788196780699705579","331383958","SinarOnline"
"1791441795433603299","Fri May 17 12:13:02 +0000 2024","42","Kecerdasan buatan (artificial intelligence) adalah produk kolonialisme. Mungkin kita kena bersedia untuk berbahas tentang ini data-data masih cenderung mengikut jalur fahaman kolonial. Begitu usaha nyahkolonisasi harus termasuk dalam hal kecerdasan buatan seperti ChatGPT.","1791441795433603299","","","in","Malaysia","0","1","18","https://x.com/qurratulain95/status/1791441795433603299","367090858","qurratulain95"
"1787422053429326149","Mon May 06 10:00:00 +0000 2024","66","Perdana Menteri YAB Dato' Seri Anwar Ibrahim berkata latihan berkaitan kecerdasan buatan (AI) dan Latihan Teknikal dan Vokasional (TVET) mesti memberi peluang kepada semua penduduk di setiap kawasan bagi mengelakkan perbezaan keupayaan antara kawasan bandar dan pedalaman. https://t.co/7jSGSKJKJr","1787422053429326149","https://pbs.twimg.com/media/GM4y1V_aMAAABgs.jpg","","in","Wilayah Persekutuan Putrajaya","3","1","55","https://x.com/JPenerangan/status/1787422053429326149","114914506","JPenerangan"
"1787514927898599901","Mon May 06 16:09:03 +0000 2024","81","Menteri Pendidikan Tinggi YB Senator Dato' Seri Diraja Dr. Zambry Abdul Kadir berkata justeru penubuhan Fakulti Kecerdasan Buatan (AI) Universiti Universiti Teknologi Malaysia (UTM) akan menjadi penanda aras tahap kesediaan negara - https://t.co/2MymFhulVK","1787514927898599901","https://pbs.twimg.com/media/GM6HWlwbkAAwhak.jpg","","in","Wilayah Persekutuan Putrajaya","6","2","60","https://x.com/JPenerangan/status/1787514927898599901","114914506","JPenerangan"
"1791636913507672442","Sat May 18 01:08:21 +0000 2024","55","DBOOK PENERANGAN | RISALAH TEKNOLOGI KECERDASAN BUATAN https://t.co/OgZtncuGNS #DbookPenerangan #MalaysiaMADANI #JabatanPenerangan https://t.co/bGhuIUAtDp","1791636913507672442","https://pbs.twimg.com/media/GN0sRmJbsAAW1DR.jpg","","in","Wilayah Persekutuan Putrajaya","6","0","40","https://x.com/JPenerangan/status/1791636913507672442","114914506","JPenerangan"
"1792742234783457767","Tue May 21 02:20:30 +0000 2024","4","Berikut merupakan empat teras ekosistem teknologi kecerdasan buatan AI. Rujuk pautan AI Untuk Rakyat https://t.co/w5BlwIkHJJ. untuk maklumat lanjut. #MalaysiaMADANI #JabatanPenerangan #JapenPenang https://t.co/NxhKcY4Jm2","1792742234783457767","https://pbs.twimg.com/media/GOEZjv2aEAEI79C.jpg","","in","Komtar","0","0","3","https://x.com/PenangJapen/status/1792742234783457767","1118760904051441664","PenangJapen"
"1789172863607717996","Sat May 11 05:57:06 +0000 2024","3","[VIDEO] Ikuti pandangan daripada para pelajar IPT mengenai teknologi Kecerdasan Buatan (AI). @ZambryOfficial @MustaphaSakmud_ @DrZainiUjang #MalaysiaMADANI https://t.co/tl1pZAjWlC","1789172863607717996","https://pbs.twimg.com/ext_tw_video_thumb/1789172732489588736/pu/img/pVFSJnQt98Z2yB3e.jpg","","in","Putrajaya Federal Territory","0","0","3","https://x.com/MOHEOfficial/status/1789172863607717996","3269551369","MOHEOfficial"
"1792846816226238629","Tue May 21 09:16:05 +0000 2024","5","Isu penyalahgunaan teknologi kecerdasan buatan (AI). Menurut Menteri Komunikasi Fahmi Fadzil tindakan proaktif akan diambil bagi meneliti isu tersebut supaya tidak merosakkan industri kreatif negara. @fahmi_fadzil @komunikasi_gov @MCMC_RASMI @RTM_Malaysia @JPenerangan #RTM https://t.co/tq4UV95sr7","1792846816226238629","https://pbs.twimg.com/ext_tw_video_thumb/1792846367037222912/pu/img/OKCRhc7Dw9GmFnfW.jpg","","in","","0","0","2","https://x.com/beritartm/status/1792846816226238629","704725700","beritartm"
"1789526357694988456","Sun May 12 05:21:46 +0000 2024","10","Langkah Kerajaan menerapkan penggunaan Artificial Intelligence (kecerdasan buatan) dalam bidang pendidikan dilihat dapat memastikan generasi akan datang siap menghadapi perkembangan digitalisasi. Nak dengar apa reaksi masyarakat? Mari tonton video ini. #BernamaNews #VideoBernama https://t.co/551woVudBD","1789526357694988456","https://pbs.twimg.com/media/GNWsuDwbkAAVXJD.jpg","","in","Kuala Lumpur, Malaysia","2","1","3","https://x.com/bernamadotcom/status/1789526357694988456","106669711","bernamadotcom"
"1789168721870901265","Sat May 11 05:40:39 +0000 2024","4","[VIDEO] Ikuti pandangan daripada pihak industri dan pakar universiti mengenai teknologi Kecerdasan Buatan (AI). @ZambryOfficial @MustaphaSakmud_ @DrZainiUjang #MalaysiaMADANI https://t.co/GgUDHS3R47","1789168721870901265","https://pbs.twimg.com/ext_tw_video_thumb/1789168591914610688/pu/img/9BZeUb2PHo8OxyNI.jpg","","in","Putrajaya Federal Territory","0","0","3","https://x.com/MOHEOfficial/status/1789168721870901265","3269551369","MOHEOfficial"
"1788899835346866588","Fri May 10 11:52:11 +0000 2024","22","Perdana Menteri YAB Dato Seri @anwaribrahim hari ini telah melancarkan Malaysia Artificial Intelligence Nexus 2024 (MY AI NEXUS) di PWTC. Ini merupakan satu program khas yang bertujuan untuk menyatukan pakar-pakar tersohor dalam bidang kecerdasan buatan (artificial https://t.co/SAazItbaLm","1788899835346866588","https://pbs.twimg.com/media/GNNy6d5aIAAIuRR.jpg","","in","Malaysia","1","0","8","https://x.com/changlihkang/status/1788899835346866588","40180523","changlihkang"
"1794944255427027005","Mon May 27 04:10:33 +0000 2024","12","Kecerdasan buatan atau Artificial Intelligence (AI) saat ini sedang menjadi trending topic diberbagai kalangan Namun apakah Teknologi AI saat ini aman digunakan untuk anak-anak ? simak penjelasanya pada artikel di atas @divisihumaspolri @spripim.polri https://t.co/CK86g8NTGp","1794944255427027005","https://pbs.twimg.com/media/GOjsSFRbsAER90h.jpg","","in","","0","4","4","https://x.com/humaspoldajbr/status/1794944255427027005","218742561","humaspoldajbr"
"1791037398807376233","Thu May 16 09:26:06 +0000 2024","11","Syarikat pembinaan disaran manfaatkan sepenuhnya teknologi kecerdasan buatan (AI). YB Datuk Seri Ahmad Maslan Timbalan Menteri Kerja Raya #KementerianKomunikasi #MalaysiaMADANI https://t.co/9V3DSpnVNP","1791037398807376233","https://pbs.twimg.com/media/GNsLBJaaIAAr2qa.jpg","","in","Presint 4, Putrajaya","0","0","9","https://x.com/komunikasi_gov/status/1791037398807376233","274818125","komunikasi_gov"
"1786939803608498553","Sun May 05 02:03:43 +0000 2024","21","Fakulti Kecerdasan Buatan (AI) yang pertama di Malaysia bakal dirasmikan pada 10 Mei ini kata Menteri Pendidikan Tinggi Datuk Seri Dr Zambry Abdul Kadir Beliau berkata PM Datuk Seri Anwar Ibrahim dijangka menyempurnakan majlis perasmian itu yang akan berlangsung di WTCKL https://t.co/g542NxxO5l","1786939803608498553","https://pbs.twimg.com/media/GMx8Ry0XkAAOp5q.jpg","","in","Kuala Lumpur","1","0","7","https://x.com/EkonomiRakyatMY/status/1786939803608498553","1213807317419880450","EkonomiRakyatMY"
"1790346693537628363","Tue May 14 11:41:29 +0000 2024","30","Malaysia Menduduki Tangga Kedua Dari Segi Indeks Ketersediaan Kecerdasan Buatan Di Asia Tenggara https://t.co/zCk7ssIske https://t.co/DX0YbijVEg","1790346693537628363","https://pbs.twimg.com/media/GNiW03vaQAAMjT0.jpg","","in","Malaysia","2","1","17","https://x.com/amanz/status/1790346693537628363","49794630","amanz"
"1793556677859610873","Thu May 23 08:16:49 +0000 2024","8","Kapsul JAPENTV | AI Untuk Rakyat AI Untuk Rakyat - Program pembelajaran kendiri dalam talian yang direka untuk meningkatkan kesedaran orang ramai tentang Kecerdasan Buatan - Artificial Intelligence (AI). Ia bertujuan untuk memberi penjelasan tentang AI kepada semua -","1793556677859610873","","","in","Selangor, Malaysia","0","1","7","https://x.com/japenselangor1/status/1793556677859610873","1074941141865222144","japenselangor1"
"1795043505414262994","Mon May 27 10:44:56 +0000 2024","4","Datuk Seri @anwaribrahim menegaskan Malaysia harus diangkat sebagai sebuah negara yang hebat bukan sahaja daripada segi cabaran menghadapi kecerdasan buatan (AI). https://t.co/aiaHNx5eE2","1795043505414262994","","","in","","0","0","2","https://x.com/Scoopdotmy/status/1795043505414262994","1681325271750955008","Scoopdotmy"
"1795065473576419525","Mon May 27 12:12:14 +0000 2024","1","Bikin Mobil Pakai Mesin Cetak 3D dan Kecerdasan Buatan - zaman https://t.co/2BmTvTLoKl Kecerdasan buatan dan pencetakan 3-dimensi bisa merevolusi pembuatan mobil mulai dari tahap desain hingga manufaktur.","1795065473576419525","","","in","BSD City","0","0","4","https://x.com/ZAMANe_id/status/1795065473576419525","1211113575365767169","ZAMANe_id"
"1795147319513354643","Mon May 27 17:37:27 +0000 2024","1","Robotarium dan Pusat Bayes untuk penyelidikan kecerdasan buatan AI yang boleh memberi sumbangan kepada perkembangan pesat AI. Ia membantu manusia dalam pelbagai bidang. Yang baik juga ada keburukan semacam penipuan. Ini perlu ditadbir urus dengan berkesan. https://t.co/gVq5L8Wgk8","1795147319513354643","https://pbs.twimg.com/media/GOmk-RtWYAAraP7.jpg","","in","","0","0","0","https://x.com/Senggiaw/status/1795147319513354643","40818836","Senggiaw"
"1788720612749521359","Fri May 10 00:00:01 +0000 2024","1","Warga dewasa AS berpendidikan tinggi menelaah pergeseran persepsi warga terhadap teknologi kecerdasan buatan atau AI. #EnamPlus Dapatkan berita menarik lainnya via WhatsApp dengan follow WhatsApp Channel Liputan6 di sini https://t.co/JShucRsoIQ https://t.co/vll4uDLQmo","1788720612749521359","https://pbs.twimg.com/amplify_video_thumb/1788660588807426049/img/nFHMTE0De-ehPPS5.jpg","","in","Jakarta","0","0","1","https://x.com/liputan6dotcom/status/1788720612749521359","47596019","liputan6dotcom"
"1792732254420308312","Tue May 21 01:40:51 +0000 2024","23","Berikut merupakan empat teras ekosistem teknologi kecerdasan buatan AI. Rujuk pautan AI Untuk Rakyat https://t.co/3L7yitKfe4. untuk maklumat lanjut. #MalaysiaMADANI #JabatanPenerangan","1792732254420308312","","","in","Kuching, Sarawak","0","0","19","https://x.com/JapenSarawak/status/1792732254420308312","704257423","JapenSarawak"
"1789543811397632413","Sun May 12 06:31:07 +0000 2024","20","Apple memperkenalkan chip M4 sebagai chip yang dapat mendukung kinerja kecerdasan buatan atau AI Selasa (7/5/2024). Chip M4 hadir dengan Neural Engine tercepat yang bisa dikembangkan Apple dan mampu melakukan hingga 38 triliun operasi per detik. Apple mengeklaim kemampuan itu https://t.co/2l3STKtvLF","1789543811397632413","https://pbs.twimg.com/media/GNW8mo0aQAECivI.jpg","","in","Jakarta Capital Region","0","0","3","https://x.com/asumsico/status/1789543811397632413","829366551446818816","asumsico"
"1795342751762206781","Tue May 28 06:34:02 +0000 2024","0","Secanggih apa pun kecerdasan buatan (AI) dia tetap robot; mesin tdk mempunyai jiwa . Fungsinya sebatas alat (tools). Jangan sampai alat memperalat yg mengendalikan alat. Nanti kiamat. AI tetap membutuhkan sentuhan kreativitas manusia agar karya yang dihasilkannya manusiawi . https://t.co/4idRDlUaNH","1795342751762206781","https://pbs.twimg.com/media/GOpWrgdasAAO_Re.jpg","","in","Sumatra Barat, Indonesia","0","0","0","https://x.com/elipsis_subhan/status/1795342751762206781","376265052","elipsis_subhan"
"1793913258900078671","Fri May 24 07:53:44 +0000 2024","2","Dana Moneter Internasional (IMF) memprediksi 60% pekerjaan di negara maju akan terdampak oleh teknologi kecerdasan buatan Artificial intelligence (AI). https://t.co/MmDsL4Wt6X","1793913258900078671","https://pbs.twimg.com/media/GOVCkNHakAA0zgG.jpg","","in","","0","1","0","https://x.com/Metro_TV/status/1793913258900078671","57261519","Metro_TV"
"1795247356218400932","Tue May 28 00:14:58 +0000 2024","0","Universiti Teknologi Malaysia (UTM) bakal menjadi perintis yang melahirkan kepakaran dan tenaga kerja mahir dalam bidang Kecerdasan Buatan (AI). https://t.co/rakMgtuUL2 Malaysia MADANI: Tekad Perpaduan Penuhi Harapan 'Yang sahih di Berita RTM' #RTM #BeritaRTM #MalaysiaMADANI https://t.co/rIioJcJN42","1795247356218400932","https://pbs.twimg.com/media/GOn_5G0a8AAG0zX.jpg","","in","","0","0","1","https://x.com/beritartm/status/1795247356218400932","704725700","beritartm"
"1795403977989001698","Tue May 28 10:37:20 +0000 2024","0","Dengan memanfaatkan kecerdasan buatan BTN membawa layanan perbankan ke level berikutnya dengan meningkatkan efisiensi dan kualitas layanan. #btnjakim #btnmelesat https://t.co/1SXIbX9eU1","1795403977989001698","","","in","","0","0","0","https://x.com/HendriansyahRea/status/1795403977989001698","1722898902377181184","HendriansyahRea"
"1790355696879534352","Tue May 14 12:17:15 +0000 2024","15","Malaysia harus teroka potensi kerjasama bersama Qatar dalam sektor kecerdasan buatan rebut insentif berjumlah 9 bilion riyal Qatar - PM @anwaribrahim https://t.co/2bK66erFuj","1790355696879534352","https://pbs.twimg.com/media/GNie_onaUAAMSPT.jpg","","in","Malaysia","0","0","3","https://x.com/Bernama_Radio/status/1790355696879534352","43856742","Bernama_Radio"
"1792446350308847928","Mon May 20 06:44:46 +0000 2024","0","Betulkah kecerdasan buatan (A.I) mampu menjejaskan kerjaya dalam bidang kreatif seperti pereka grafik penyunting visual dan penyampai berita? Ikuti temubual BERNAMA bersama pengamal media tempatan dalam membuka ruang idea baharu tentang hala tuju industri media. #BernamaNews https://t.co/FS3485u5bf","1792446350308847928","https://pbs.twimg.com/media/GOAL-HqagAAD-C8.jpg","","in","Kuala Lumpur, Malaysia","0","0","0","https://x.com/bernamadotcom/status/1792446350308847928","106669711","bernamadotcom"
"1790172326488834114","Tue May 14 00:08:37 +0000 2024","14","#KongsiKPT MALAYSIA DUDUKI TANGGA KE-23 DARI SEGI KESEDIAAN DALAM TEKNOLOGI KECERDASAN BUATAN (AI) Baca lanjut di : https://t.co/jGmmqw0WpU @ZambryOfficial @MustaphaSakmud_ @DrZainiUjang #MalaysiaMADANI https://t.co/o4L1dp56zM","1790172326488834114","https://pbs.twimg.com/media/GNf4O1DbUAALIsR.jpg","","in","Putrajaya Federal Territory","0","0","8","https://x.com/MOHEOfficial/status/1790172326488834114","3269551369","MOHEOfficial"
"1795403742411653249","Tue May 28 10:36:23 +0000 2024","0","Dengan memanfaatkan kecerdasan buatan BTN memperkuat posisinya sebagai pemimpin dalam menghadapi tantangan digital di industri perbankan. #btnjakim #btnmelesat https://t.co/1SXIbX9eU1","1795403742411653249","","","in","","0","0","0","https://x.com/HendriansyahRea/status/1795403742411653249","1722898902377181184","HendriansyahRea"
