conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1834869836909863110,Sat Sep 14 08:20:34 +0000 2024,969.0,KREATIVITAS DI ERA AI Artificial Intelligence pun mengubah industri kreatif: musik literasi lukisan film dan lainnya. Merekam tahap awal datangnya AI dalam 4 lukisan Denny JA dengan asisten AI https://t.co/iIEsRpWaB3,1834869836909863110,https://pbs.twimg.com/media/GXbEYk-bwAQx_-4.jpg,,in,Indonesia,0,1.0,0,https://x.com/DennyJA_WORLD/status/1834869836909863110,194083131.0,DennyJA_WORLD
1702617008293171682,Fri Sep 15 09:35:02 +0000 2023,981.0,Amerika sudah bahas Bahaya AI Di +62 masih Sibuk jualan Isue Basi Culak Culik Setiap Jelang Pilpres [BREAKINGNEWS] Kongres AS mengadakan pertemuan tertutup tentang program Kecerdasan Buatan (Artificial Intelligence/AI) bersama @elonmusk Bill Gates Mark Zuckerberg dan https://t.co/3VwpCYky2C,1702617008293171682,https://pbs.twimg.com/ext_tw_video_thumb/1702616896510775296/pu/img/K4EEhoG20Cs1997P.jpg,,in,"Denpasar Selatan, Indonesia",41,96.0,276,https://x.com/Heraloebss/status/1702617008293171682,1.2518248809677742e+18,Heraloebss
1553160196402593792,Fri Jul 29 23:27:01 +0000 2022,374.0,Pertanyaan ini ditujukan ke slrh Peserta WEF Davos What do we need so many humans for? Kl AI sdh bisa menggantikan banyak sekali pekerjaan manusia Utk apa manusia begitu banyak? Krn itulah maka Bioweapon disebarkan Perang diciptakan dan Generasi muda dibuat infertil,1553160196402593792,,,in,,5,32.0,108,https://x.com/DokterTifa/status/1553160196402593792,1.5028223669464023e+18,DokterTifa
1466750298051940355,Fri Dec 03 12:44:56 +0000 2021,728.0,Antara kelemahan AI ia tidak ada sistem nilai. Kalau kereta berautonomi hampir nak terlanggar pejalan kaki ia nak elak untuk selamatkan pejalan kaki ke atau langgar pejalan kaki untuk selamatkan penumpang? Manusia kena programkan. Tapi manusia pun ada sistem nilai masing².,1466750298051940355,,,in,"Shah Alam, Selangor, Malaysia",6,7.0,204,https://x.com/zamirmohyedin/status/1466750298051940355,1149951007.0,zamirmohyedin
1843825394769899808,Wed Oct 09 04:29:48 +0000 2024,0.0,@Yoimiyes_ - Di dunia voice artis/actor AI ini berbahaya krn udh mulai disalahgunakan untuk mereplika suara para actor2 ini tanpa consent mereka dan sampai saat ini blom ada perlindungannya. https://t.co/ZjZJAxfXJo,1843871462224228839,,harbingernyako,in,,0,1.0,0,https://x.com/harbingernyako/status/1843871462224228839,1.4205580956845548e+18,harbingernyako
1834573704443162640,Sat Sep 14 09:27:55 +0000 2024,1194.0,@_casuellenjoyer Gw beneran benci sebenernya ama orang yg beneran ngandelin ai doang instead of ngegunain ai untuk bantu mereka. I kid u not di univ gw jurusan saling banyak banget yang skripsi pake ai and ketara banget yg pake ai tuh gmn.,1834886788864766128,,_casuellenjoyer,in,,12,5.0,75,https://x.com/in_videotape/status/1834886788864766128,1.0673386887224607e+18,in_videotape
1844750897395769667,Fri Oct 11 14:44:22 +0000 2024,12.0,Antusiasme hari pertama di @Permissionless III! #AI yg terdesentralisasi &amp; pemberdayaan manusia menjadi pusat perhatian bestie! @AutonomysNet sangat antusias melihat upaya kolaboratif yang membentuk masa depan #AI3 dan dampak positifnya terhadap masyarakat.,1844750897395769667,,,in,Kota Pekalongan,0,0.0,10,https://x.com/Stevaniar06/status/1844750897395769667,1.3615678909320806e+18,Stevaniar06
1843623192122028513,Tue Oct 08 12:03:16 +0000 2024,0.0,Ada obrolan di antara gua dan temen yg kurang lebih kayak gini. : Designnya bagus itu buat dimana? : oh gua buat di Ai : lucu gitu btw nama website-nya apa? : gada website itu buatnya di Ai : Iya Ai kan. Maksud gw nama web nya gw mau buat juga. : Ai software anjir,1843623192122028513,,,in,"Tiki Island, TX",0,0.0,0,https://x.com/ha_iniya/status/1843623192122028513,1.6022808489755976e+18,ha_iniya
1843518487131824387,Tue Oct 08 05:07:12 +0000 2024,0.0,Dengan demikian dampak besar nya ialah : permusuhan Semua golongan dan kelompok ; di benturkan oleh entitas dark tersebut. Akhirnya perjuangan yang sebenarnya bisa menjadi luar biasa karena persatuan. Menjadi mustahil dan senjata makan tuan utama bagi kita semua,1843518487131824387,,,in,KUTIL / KEDIS / DIS,0,0.0,0,https://x.com/DistyaDiraS/status/1843518487131824387,1.6222011669848023e+18,DistyaDiraS
1844564884421476653,Fri Oct 11 02:25:13 +0000 2024,2.0, Kepala AI Flux Daz Williams ditampilkan dalam artikel @pymnts menyoroti dampak permainan agen #AI dalam perdagangan. Dari solusi terdesentralisasi FluxAI hingga membuat alat AI yang kuat menjadi lebih mudah diakses AI mengubah bisnis https://t.co/ptWrwPngxi... https://t.co/GrnacMYgFb,1844564884421476653,https://pbs.twimg.com/media/GZk1_E4aAAAPioS.jpg,,in,Indonesia,0,0.0,0,https://x.com/Flux_Indonesia_/status/1844564884421476653,1.6860251504734044e+18,Flux_Indonesia_
1790607799203885518,Wed May 15 04:59:01 +0000 2024,2.0,Survei ini dimaksudkan untuk mencari tahu bagaimana Anda memanfaatkan Generative AI di kehidupan sehari-hari. Kami berharap survei ini dapat menggambarkan dampak Generative AI di hari ini maupun masa depan. Link survei: https://t.co/x9CBWlrVXV Periode hingga 17 Mei 2024 https://t.co/i0UK21LUUL,1790607799203885518,https://pbs.twimg.com/media/GNmETLoWwAIsLNR.jpg,,in,"Jakarta, Indonesia",0,0.0,0,https://x.com/InfoKomputer/status/1790607799203885518,59357428.0,InfoKomputer
1804484497271877671,Sat Jun 22 12:00:04 +0000 2024,0.0,Studi HP: AI bantu bisnis capai tujuan keberlanjutan &amp; dampak sosial - https://t.co/7WKegAIiPS https://t.co/jurSUOlZ3Q,1804484497271877671,https://pbs.twimg.com/media/GQrRFhUXkAAxXBn.jpg,,in,"Jakarta, Indonesia",0,0.0,0,https://x.com/InfoKomputer/status/1804484497271877671,59357428.0,InfoKomputer
1815005236588875856,Sun Jul 21 12:45:44 +0000 2024,66.0,sebagai pustakawan akademik ini selalu jadi bahasan di kelas literasi di perpusku.. bahas jenis &amp; spektrum plagiarisme bentuk sanksi kemungkinan penyebabnya teknis pelaporan via ANJANI studi kasus pencabutan gelar/nilai dampak jangka panjang penggunaan joki (dan AI) dll https://t.co/05xD0QoAYB,1815005236588875856,https://pbs.twimg.com/media/GTAwIGlasAAd4qI.png,,in,Lang:🇮🇩🇬🇧🇯🇵 Topic:📚🎬☕️,2,1.0,27,https://x.com/jilansy/status/1815005236588875856,43897705.0,jilansy
1752617808041566541,Wed Jan 31 09:00:22 +0000 2024,6.0,Senang melihat banyaknya diskursus dampak teknologi/sains pada isu etik kesadaran kelas lingkungan &amp; aspek lain yang belakangan marak di media sosial. AI art surrogacy electric mobility dll memang hendaknya dilihat dari berbagai kacamata. Mumpung kita belum terlalu jauh. https://t.co/totfqEKe0k,1752617808041566541,https://pbs.twimg.com/media/GFKMm7rWUAAq3YK.jpg,,in,"The Hague, The Netherlands",0,0.0,1,https://x.com/WAPamungkas/status/1752617808041566541,605974320.0,WAPamungkas
1834551801250709698,Fri Sep 13 11:16:48 +0000 2024,45.0,Teruntuk @sidushq_ent kami para fans meminta ketegasan kalian untuk melindungi privasi &amp; image #LeeLuDa. Harap agar segera menindak oknum yang membuat gambar AI deepfake terhadap artis kalian yang ditakutkan akan memberi dampak buruk di kemudian hari. #LUDA #IHQ_PROTECT_LUDA https://t.co/xVhG1gfawC,1834551801250709698,https://pbs.twimg.com/media/GXWjIYmbMAA0uC2.jpg,,in,"Sumatera Utara, Indonesia",5,1.0,24,https://x.com/honest_wjsn/status/1834551801250709698,9.03737839745192e+17,honest_wjsn
1822660975579041838,Sun Aug 11 15:46:54 +0000 2024,3.0,Kemarin berbagi pandangan tentang dampak AI bagi pendidikan keragaman di depan guru-guru seantero DIY di Grahatama Pustaka Perpusda. Satu panel dengan prof Amin Abdullah dan prof Tabitha Kartika Christiani. Sangat bersyukur bisa dilibatkan mengedukasi para pendidik hebat ini. https://t.co/FQTJrfypzT,1822660975579041838,https://pbs.twimg.com/media/GUtkfeWb0AAz7rn.jpg,,in,Indonesia,0,0.0,1,https://x.com/oomdamar/status/1822660975579041838,1.6689751212966625e+18,oomdamar
1771097802635935935,Fri Mar 22 08:53:16 +0000 2024,4.0,Pemanfaatan dan Dampak AI dalam Bidang Pendidikan - A Thread https://t.co/RUMbory6Wf,1771097802635935935,https://pbs.twimg.com/media/GJQyiE4bEAE_jXB.png,,in,Indonesia,0,1.0,0,https://x.com/dicoding/status/1771097802635935935,2826650155.0,dicoding
1836751230498189427,Thu Sep 19 12:56:33 +0000 2024,793.0,tebak topik diskusi hison a. etika dalam penggunaan AI dalam kehidupan sehari hari b. dampak globalisasi terhadap identitas budaya lokal c. pengaruh oligarki dalam rezim jokowi d. my love can we go back to the way it was? https://t.co/ed2sv5arvO,1836751230498189427,https://pbs.twimg.com/ext_tw_video_thumb/1836742655344312320/pu/img/5R6FQqWop4DXUzII.jpg,,in,sunsun | 240817 240818 🇮🇩,66,37.0,148,https://x.com/enhacake/status/1836751230498189427,1.792828071923581e+18,enhacake
1836616647106531691,Thu Sep 19 04:01:46 +0000 2024,1.0,Dampak AI pada pendapatan BLACKPINK dan BABYMONSTER. Cr. Koreaboo musicmagpie #BLACKPINK #BABYMONSTER #yg #ygent #ygentertainment https://t.co/7o5C21Dvlo,1836616647106531691,https://pbs.twimg.com/media/GXz5GvYbMAAxjku.jpg,,in,Jakarta Capital Region,0,0.0,0,https://x.com/supportygfamily/status/1836616647106531691,1.389028983203799e+18,supportygfamily
1775491830274297929,Wed Apr 03 11:53:34 +0000 2024,25.0,Dana Moneter Internasional (IMF) meramal bahwa kecerdasan buatan (AI) dapat membawa dampak terhadap 40 persen pekerjaan di seluruh dunia pada beberapa tahun ke depan. Di negara-negara maju jumlah pekerjaan yang terkena dampak AI bahkan akan mencapai 60 persen. Sementara di https://t.co/HWecg1MPxk,1775491830274297929,https://pbs.twimg.com/media/GKPQZipagAAGMwm.jpg,,in,Jakarta Capital Region,3,2.0,7,https://x.com/asumsico/status/1775491830274297929,8.293665514468188e+17,asumsico
1821124760555917427,Wed Aug 07 10:02:32 +0000 2024,0.0,Well ini kocak karena tugas buat maba nya pas ospek adalah bikin esai dengan tema dampak psikologis penggunaan AI dan etika mhs menyikapi AI di bidang akademik Daripada tugasnya dikasih ke maba mending kasih ke bapaknya.. https://t.co/14FSvVqSJC,1821124760555917427,https://pbs.twimg.com/media/GUXvUHsbIAAfvhx.jpg,,in,10.4 × 10⁹ pc from HD1,0,0.0,0,https://x.com/irfanfahrurrozi/status/1821124760555917427,316918910.0,irfanfahrurrozi
1776496375158710772,Sat Apr 06 06:25:16 +0000 2024,0.0,Dengan sistem AI target serangan pada musuh makin akurat. Gila kemajuan AI ada dampak positif nya tapi dampak negatif lebih ngeri bila disalahgunakan. Influencer Batak Jawa Mudik https://t.co/NwCaazcsGz,1776496375158710772,https://pbs.twimg.com/media/GKdiCOCa8AADMBk.jpg,,in,Jakarta ,0,0.0,0,https://x.com/sehatsinergis/status/1776496375158710772,164113972.0,sehatsinergis
1808090213794865244,Tue Jul 02 10:47:54 +0000 2024,3.0,Dampak kemajuan teknologi Ai.. *Nyang paling kanan sapah yak? https://t.co/1MIhKiIgt3,1808090213794865244,https://pbs.twimg.com/media/GRegd8PaYAE0I3V.jpg,,in,Indonesia,0,1.0,0,https://x.com/AdamVelcro/status/1808090213794865244,267795457.0,AdamVelcro
1832858907481657784,Sun Sep 08 19:19:44 +0000 2024,109.0,Ancaman Artificial Intelligence (AI) dalam Pendidikan Selain berbagai manfaat yang memberikan segala kemudahan dalam pendidikan AI juga memberikan dampak buruk dan juga ancaman dalam dunia pendidikan. Melansir dari Digiexam berikut ini berbagai ancaman Artificial Intelligence https://t.co/Ez0u63G2mO,1832861394745930007,https://pbs.twimg.com/media/GW-f-qtb0AAS5uL.jpg,aryaramadani_,in,𝕏,0,108.0,0,https://x.com/aryaramadani_/status/1832861394745930007,391342032.0,aryaramadani_
1796346718403121219,Fri May 31 01:03:26 +0000 2024,2.0,Dampak AI dalam kehidupan kita sehari2. Moral : adalah sesuatu yang bisa atau akan kita lakukan untuk mengantisipasi hal ini ? Perlukan kita mengupgrade diri kita ? Agar secara langsung atau tidak langsung kita bisa tereliminasi dari kehidupan kita sendiri. https://t.co/QvYSNCjWM6,1796346718403121219,https://pbs.twimg.com/ext_tw_video_thumb/1796346609380519936/pu/img/Wg7oAuQPb3anL9wg.jpg,,in,"Jakarta, Indonesia",0,0.0,1,https://x.com/andre_priotomo/status/1796346718403121219,218967501.0,andre_priotomo
1814151443349459316,Fri Jul 19 04:13:04 +0000 2024,1.0,VIDEO: Dampak AI di Lapangan Kerja AS Cemaskah Profesional Diaspora? https://t.co/AoLeVMUGaD,1814151443349459316,,,in,Jakarta,0,0.0,1,https://x.com/liputan6dotcom/status/1814151443349459316,47596019.0,liputan6dotcom
1784941628635193521,Mon Apr 29 13:43:41 +0000 2024,14.0,Implementasi AI di dunia medis sekalipun sederhana bisa punya dampak luar biasa. Cek studi ini: Impelementasi AI yg memberitahu dokter risiko kematian pasien bermodalkan 1 hasil EKG saja scr signifikan menurunkan kejadian kematian pada 90 hari. https://t.co/D6uyEV2tvF,1784941628635193521,https://pbs.twimg.com/media/GMVhvGjaAAAJN0I.jpg,,in,Negeri di bawah Angin,0,2.0,1,https://x.com/egharap/status/1784941628635193521,1458778196.0,egharap
1816021845306662933,Wed Jul 24 08:05:22 +0000 2024,116.0,AI di kehidupan sehari-hari tuh bisa dibilang holy grail banget! Soalnya bikin kegiatan makin mudah dan efektif. Dengan semua kemudahan itu seharusnya proses kamu untuk #JadiLebihBaik juga lebih gampang kan? Jadi yuk mulai langkah pertama kamu dan rasakan dampak positifnya! https://t.co/sd2jGQHbte,1816021845306662933,https://pbs.twimg.com/media/GTPOPSYaAAALwa6.jpg,,in,"XL Axiata Tower, Kuningan, Jak",0,8.0,28,https://x.com/XLAxiata_Tbk/status/1816021845306662933,7.118420700805448e+17,XLAxiata_Tbk
1839612315106484290,Fri Sep 27 10:25:28 +0000 2024,985.0,ERA DIMULAINYA KARYA KOLABORASI KREATOR DAN ARTIFICIAL INTELLIGENCE - Pelukis Penulis Musisi Pembuat Film Game Developer Fotographer dalam berkarya mulai menjadikan Artificial Intelligence sebagai asistennya. Dipotret dalam 4 lukisan Denny JA dengan asisten AI https://t.co/BIEG5tToyA,1839612315106484290,https://pbs.twimg.com/media/GYedoBmbUAASRFb.jpg,,in,Indonesia,0,0.0,0,https://x.com/DennyJA_WORLD/status/1839612315106484290,194083131.0,DennyJA_WORLD
1816451025915838650,Thu Jul 25 12:30:47 +0000 2024,0.0,Dampak Katalis Militer dari AI: Ancaman Risiko dan Peran dalam Keputusan Nuklir - https://t.co/6rEM5eDsxr https://t.co/jvV1VsXtbH,1816451025915838650,https://pbs.twimg.com/media/GTVUlPDaYAAAZ63.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,0.0,0,https://x.com/smartizen_/status/1816451025915838650,2714691272.0,smartizen_
1719983664250163335,Thu Nov 02 07:43:55 +0000 2023,842.0,Capek. terserah deh tapi gw mau ajak mikir sebentar: - AI ditraining dengan memanfaatkan dataset yang tidak meminta ijin artist2 aslinya (main embat aja) - Hasil gambar dari AI tidak dilindungi oleh hak cipta dan tidak bisa dikomersilkan (jangan protes kalau diembat orang) -,1719983664250163335,,,in,"ÜT: -6.298036,106.841224",7,8.0,474,https://x.com/mosmarth/status/1719983664250163335,36053518.0,mosmarth
1843821963560792321,Wed Oct 09 01:24:42 +0000 2024,1.0,Yg jadi problem dari AI adalah kecurangan dan pelanggaran etika yg menyepelekan nilai orisinalitas. Mangkanya senimanlah yg pertama kali paling keras protes. Itu krn seniman sangat menghargai proses dan hasil itu ujung2nya cuma target yg dilupakan stlh dicapai.,1843824878778233232,,trickymindful,in,Palestine will be free,0,1.0,0,https://x.com/trickymindful/status/1843824878778233232,62229279.0,trickymindful
1843128233086312841,Mon Oct 07 03:16:29 +0000 2024,11.0,Dharma Pongrekun Sebut AI Alat Mata-mata Simak Faktanya https://t.co/0pNdIR8j9h,1843128233086312841,,,in,,4,10.0,3,https://x.com/CNNIndonesia/status/1843128233086312841,17128975.0,CNNIndonesia
1844620565199667339,Fri Oct 11 06:06:28 +0000 2024,0.0,Deep down ai kalau ama doi beneran ngajarin character development bgt . Sibuk tp selalu meluangkan waktu. Dewasa. Komunikatif. Sabar. Menghargai.,1844620565199667339,,,in,,0,0.0,0,https://x.com/manifesteren/status/1844620565199667339,1.1888664146999255e+18,manifesteren
1844578655995142360,Fri Oct 11 03:19:56 +0000 2024,0.0,menarik banget dosen aja di kasih ajaran mengenai penggunaan AI dalam pembuatan jurnal AI itu mempermudah kita dalam menghasilkan ide lebih efektif dalam mencari informasi dll. Kalo masih ada yang menolak menggunakan gpt kek heyy. What's going on with you? ,1844578655995142360,,,in,Jakarta Capital Region,0,0.0,0,https://x.com/keeployo_/status/1844578655995142360,1.381032959021523e+18,keeployo_
1845298268064055807,Sun Oct 13 02:59:25 +0000 2024,6.0,Ngeliat temen-temen gue ngerjain tugas banyak yang pake AI iya sih membantu tapi gue ngerasa skeptis aja takut-takut dosen ada yang gak suka pake AI. Selain itu gue juga meragukan kemampuan AI kayak chatgpt gratis. Apakah gue kudet karena menolak penggunaan AI buat tugas?,1845298268064055807,,,in,Wisma Atlet Kemayoran Tower 5,0,4.0,0,https://x.com/canelenovsky/status/1845298268064055807,1.4786403460409754e+18,canelenovsky
1843874155072250171,Wed Oct 09 04:40:30 +0000 2024,2.0,Teknologi selalu membawa kemajuan. Namun jika akses dan kepemilikannya hanya di tangan segelintir orang penggunaannya bisa membawa efek negatif bagi masyarakat dan lingkungan. https://t.co/2FwIS5n6C7,1843874155072250171,,,in,"Jakarta, Indonesia",0,0.0,1,https://x.com/merdika_id/status/1843874155072250171,82097546.0,merdika_id
1843115179950911659,Mon Oct 07 02:28:00 +0000 2024,0.0,Ah ini seru nih. Kata si Dharma AI itu artificial intelligence dari kata intelijen alias mata-mata. Jadi AI itu alat mata-mata buatan bro! Dipasang buat ngawasin kita 24/7 ngeliat setiap gerakan kita mulai dari belanja online sampai nonton video kucing lucu di YouTube.,1843116035643416619,,hallodms25,in,Indonesia,0,1.0,0,https://x.com/hallodms25/status/1843116035643416619,1.804573845782958e+18,hallodms25
1845112618807328783,Sat Oct 12 14:41:43 +0000 2024,11.0,Energi di @Permissionless III sangat menginspirasi sejak hari pertama! Penggemar #AI3.0 berbagi wawasan inovatif tentang demokratisasi #HumanAI. @AutonomysNet sangat bersemangat utk adakan pertemuan berikutnya guna mendorong batas-batas desentralisasi AI demi dampak sosial.,1845112618807328783,,,in,,0,0.0,9,https://x.com/1ONE_Crypto/status/1845112618807328783,1.4049461192059167e+18,1ONE_Crypto
1796174473734803706,Thu May 30 14:09:26 +0000 2024,761.0,@Jimy_349 @xsotya @convomf AI itu nyuri art orang buat database nya. AI dilatih bikin art pake art para artist artist TANPA IZIN ALIAS MENCURI. Selain mematikan rezeki para artist karena jadi sepi commis + AI juga NYURI artstyle yang susah² mereka kembangin. Alangkah baiknya hindari pake AI ya.,1796182131695108298,,myykg6,in,BYF :,4,9.0,111,https://x.com/kpfka/status/1796182131695108298,1.6348096151910195e+18,kpfka
1842988303009849413,Mon Oct 07 17:15:06 +0000 2024,0.0,@AGENDA21_EXPOSE TAPI DIA NGIBULNYA KUADRAT TENTANG AI AI TIDAK DIRANCANG UNTUK MATA-MATA EMANG BADUT SI DHARMA INI AWOAKWOAKK HANYA KARENA ADA KATA INTELLIGENT UDAH DI JUDGE MATA-MATA BRUAAKAKAKAKA GOBLOK! ‍↔️‍↔️‍↔️,1843339277855535164,,AGENDA21_EXPOSE,in,,0,1.0,0,https://x.com/CryptoAddict27/status/1843339277855535164,8.546591661739745e+17,CryptoAddict27
1842906649549295931,Sun Oct 06 12:35:59 +0000 2024,0.0,ni orang (gw) mau masuk DAI tapi denger orang lain jelasin ke temennya bawa bawa kata variabel independen sampel simultan pengaruh aje langsung GEDEIN VOLUME LAGU. gemeter teror MPS sorry,1842906649549295931,,,in, ,0,1.0,0,https://x.com/artenashium/status/1842906649549295931,1.0306659114374717e+18,artenashium
1844546811937296829,Fri Oct 11 01:13:26 +0000 2024,0.0,Memang tak dinafikan AI ambil alih kerja yang sebelum ni manusia buat. AI lebih efisien tak penat tak mengeluh dan paling penting jimat kos. Company tak payah fikir pasal cuti sakit motivasi atau benefit pekerja. Itu win besar untuk mereka.,1844546817784262869,,AzeemSyuk,in,Kuala Lumpur | Selangor,0,1.0,0,https://x.com/AzeemSyuk/status/1844546817784262869,1.4346965180998205e+18,AzeemSyuk
